 set stimuli {{  Vds 0.601593 Vgs 0.879793 Vbs -0.316578 l 5.01572e-07 w 2.52317e-06 Mult 2  }
{  Vds 0.899368 Vgs 1.07269 Vbs -0.0416871 l 6.68677e-08 w 3.4891e-07 Mult 2  }
{  Vds 0.902688 Vgs 0.873732 Vbs   -0.0766712 l 6.5453e-08 w 6.54281e-07 Mult 1333  }
{  Vds 0.903801 Vgs 1.08621 Vbs -0.144919 l 5.501e-07 w 4.37253e-06 Mult 2  }
{  Vds 0.90437 Vgs 0.644906 Vbs -0.158026 l 7.89115e-07 w 4.23638e-06 Mult 2  }
{  Vds 0.907112 Vgs 0.736371 Vbs -0.321486 l   3.65366e-08 w 2.75151e-07 Mult 2  }
{  Vds 0.907361 Vgs 0.909814 Vbs -0.0255939 l 5.83984e-06 w 6.93826e-06 Mult 1  }
{  Vds 0.911389 Vgs 0.607004 Vbs -0.140978 l 3.16236e-06 w 6.00853e-07 Mult 1  }
{  Vds 0.911671 Vgs 0.85835 Vbs -0.0536754 l 4.27263e-06 w   2.53195e-07 Mult 1  }
{  Vds 0.911687 Vgs 0.627123 Vbs -0.232351 l 1.45608e-05 w 3.26056e-06 Mult 1  }
{  Vds 0.911773 Vgs 1.07541 Vbs -0.12066 l 1.43188e-07 w 8.00484e-07 Mult 1  }
{  Vds 0.913107 Vgs 0.988216 Vbs -0.163067 l 9.49772e-06 w 1.23774e-07 Mult 1  }
{  Vds 0.916603 Vgs 0.744085 Vbs -0.085084 l 4.22852e-07 w 2.0315e-07 Mult 1  }
{  Vds 0.917153 Vgs 0.992622 Vbs -0.202112 l 1.15716e-07 w 1.08808e-06 Mult 5  }
{  Vds 0.918088 Vgs 0.705691 Vbs -0.225428 l 1.40625e-07 w 3.13431e-07 Mult 1  }
{  Vds 0.918539 Vgs   0.783522 Vbs -0.296954 l 4.33013e-08 w 2.24001e-07 Mult 1  }
{  Vds 0.918541 Vgs 0.818353 Vbs -0.236846 l 8.9368e-07 w 6.5648e-07 Mult 1  }
{  Vds 0.919222 Vgs 0.766523 Vbs -0.17007 l 4.17134e-08 w 4.17006e-07 Mult 1041  }
{  Vds 0.920771 Vgs 0.79691 Vbs   -0.308866 l 4.64187e-08 w 1.67855e-07 Mult 1  }
{  Vds 0.921578 Vgs 0.867517 Vbs -0.109124 l 9.61111e-08 w 8.70696e-07 Mult 7  }
{  Vds 0.924256 Vgs 0.873566 Vbs -0.218976 l 3.64899e-06 w 8.03903e-06 Mult 1  }
{  Vds 0.927727 Vgs 0.714563 Vbs -0.304421 l   4.39236e-07 w 8.43646e-07 Mult 1  }
{  Vds 0.928135 Vgs 1.07023 Vbs -0.120974 l 7.17853e-07 w 1.67336e-07 Mult 1  }
{  Vds 0.928702 Vgs 1.09205 Vbs -0.262083 l 3.51268e-07 w 8.62431e-07 Mult 1  }
{  Vds 0.928781 Vgs 0.915169 Vbs -0.0290538 l 8.4282e-08 w   1.8516e-07 Mult 1  }
{  Vds 0.93323 Vgs 0.688731 Vbs -0.202303 l 1.43808e-05 w 6.15368e-06 Mult 1  }
{  Vds 0.935005 Vgs 1.02393 Vbs -0.00470947 l 3.77681e-08 w 3.77541e-07 Mult 1872  }
{  Vds 0.936377 Vgs 1.08144 Vbs -0.327813 l 4.58107e-08 w 2.57843e-07 Mult 2    }
{  Vds 0.93695 Vgs 0.726031 Vbs -0.138297 l 8.61225e-08 w 8.60186e-07 Mult 800  }
{  Vds 0.937837 Vgs 0.62214 Vbs -0.0706742 l 4.05725e-08 w 3.97032e-07 Mult 19  }
{  Vds 0.938091 Vgs 0.887175 Vbs -0.0300269 l 1.78161e-06 w 6.1195e-07 Mult 1  }
{  Vds    0.939977 Vgs 1.09571 Vbs -0.216736 l 4.95536e-08 w 2.03719e-07 Mult 1  }
{  Vds 0.941318 Vgs 0.63977 Vbs -0.272505 l 4.41081e-07 w 8.17986e-07 Mult 1  }
{  Vds 0.94221 Vgs 0.620309 Vbs -0.224457 l 2.33619e-06 w 2.33057e-05 Mult 35  }
{  Vds 0.944158 Vgs    0.859065 Vbs -0.0658166 l 1.21983e-07 w 2.65918e-07 Mult 1  }
{  Vds 0.946218 Vgs 0.993163 Vbs -0.258498 l 1.06215e-05 w 3.96486e-07 Mult 1  }
{  Vds 0.947106 Vgs 0.912798 Vbs -0.126586 l 1.79256e-05 w 1.71635e-07 Mult 1  }
{  Vds 0.948284 Vgs 0.712135 Vbs    -0.0957976 l 1.21091e-05 w 0.000109342 Mult 1  }
{  Vds 0.949487 Vgs 0.92765 Vbs -0.209676 l 3.27952e-07 w 1.57856e-07 Mult 1  }
{  Vds 0.95063 Vgs 0.646568 Vbs -0.109295 l 5.2643e-06 w 4.19861e-07 Mult 1  }
{  Vds 0.951311 Vgs 1.09097 Vbs -0.151125 l    7.11367e-08 w 1.83554e-07 Mult 1  }
{  Vds 0.952309 Vgs 0.854912 Vbs -0.20031 l 1.29442e-05 w 0.000119154 Mult 6  }
{  Vds 0.953202 Vgs 0.869743 Vbs -0.0419225 l 4.30952e-07 w 2.956e-07 Mult 1  }
{  Vds 0.959812 Vgs 0.962894 Vbs -0.106776 l 3.0025e-07 w    2.18997e-07 Mult 1  }
{  Vds 0.960063 Vgs 0.680059 Vbs -0.032547 l 2.97978e-06 w 6.53205e-07 Mult 1  }
{  Vds 0.964055 Vgs 0.771425 Vbs -0.0970417 l 7.70727e-08 w 7.57268e-07 Mult 9  }
{  Vds 0.964294 Vgs 0.783113 Vbs -0.049966 l 1.81833e-05 w 7.86478e-07 Mult    1  }
{  Vds 0.965566 Vgs 0.663447 Vbs -0.228428 l 7.82909e-08 w 7.82224e-07 Mult 557  }
{  Vds 0.96641 Vgs 0.855065 Vbs -0.243966 l 4.15518e-08 w 2.37329e-07 Mult 2  }
{  Vds 0.967593 Vgs 0.738856 Vbs -0.163197 l 1.91543e-07 w 1.91295e-06 Mult 233  }
{  Vds    0.968047 Vgs 0.873483 Vbs -0.280745 l 3.8467e-08 w 2.68679e-07 Mult 2  }
{  Vds 0.96829 Vgs 0.955713 Vbs -0.310132 l 3.1513e-07 w 4.45099e-07 Mult 1  }
{  Vds 0.969082 Vgs 0.764853 Vbs -0.123461 l 4.59608e-08 w 3.30169e-07 Mult 2  }
{  Vds 0.972293 Vgs 0.735832    Vbs -0.283947 l 1.67311e-05 w 2.01335e-06 Mult 1  }
{  Vds 0.972393 Vgs 0.914095 Vbs -0.329273 l 6.58546e-07 w 6.6413e-07 Mult 1  }
{  Vds 0.975092 Vgs 0.765776 Vbs -0.13392 l 4.35358e-08 w 3.92897e-07 Mult 2  }
{  Vds 0.97612 Vgs 1.04977 Vbs -0.219065 l    1.41482e-07 w 8.08541e-07 Mult 1  }
{  Vds 0.977693 Vgs 0.982091 Vbs -0.195929 l 4.03609e-07 w 3.99668e-06 Mult 94  }
{  Vds 0.979246 Vgs 1.0916 Vbs -0.190363 l 6.66646e-07 w 3.96026e-06 Mult 2  }
{  Vds 0.979972 Vgs 0.789816 Vbs -0.160193 l 1.35583e-05 w    1.33402e-07 Mult 1  }
{  Vds 0.980067 Vgs 0.883551 Vbs -0.0907581 l 4.86274e-08 w 2.55707e-07 Mult 2  }
{  Vds 0.985373 Vgs 1.07172 Vbs -0.0874128 l 8.74933e-08 w 2.27988e-07 Mult 1  }
{  Vds 0.986461 Vgs 0.850264 Vbs -0.12471 l 3.84461e-08 w 3.77199e-07 Mult    22  }
{  Vds 0.986688 Vgs 0.659777 Vbs -0.110692 l 3.80066e-07 w 3.77376e-06 Mult 101  }
{  Vds 0.986693 Vgs 0.745448 Vbs -0.0304346 l 4.60936e-08 w 4.60258e-07 Mult 589  }
{  Vds 0.988255 Vgs 0.993561 Vbs -0.0474591 l 1.50083e-06 w 2.04004e-07 Mult 1  }
{  Vds    0.988516 Vgs 0.890603 Vbs -0.104408 l 6.48085e-07 w 7.64396e-07 Mult 1  }
{  Vds 0.990335 Vgs 0.96521 Vbs -0.05851 l 5.82209e-08 w 2.02104e-07 Mult 1  }
{  Vds 0.991009 Vgs 0.794698 Vbs -0.186574 l 4.21844e-08 w 4.20738e-07 Mult 132  }
{  Vds 0.993394 Vgs    0.865168 Vbs -0.120036 l 7.13709e-07 w 4.34529e-07 Mult 1  }
{  Vds 0.993785 Vgs 0.948115 Vbs -0.179776 l 8.35576e-08 w 1.59816e-07 Mult 1  }
{  Vds 0.99862 Vgs 0.708219 Vbs -0.226331 l 6.63579e-07 w 1.56476e-07 Mult 1  }
{  Vds 0.998768 Vgs 0.69751 Vbs    -0.22687 l 1.06046e-07 w 8.11426e-07 Mult 4  }
{  Vds 0.999592 Vgs 1.03748 Vbs -0.160331 l 8.51162e-08 w 7.86207e-07 Mult 11  }
{  Vds 0.999648 Vgs 0.986283 Vbs -0.175751 l 2.98375e-07 w 2.09831e-07 Mult 1  }
{  Vds 0.999675 Vgs 0.945374 Vbs -0.136734 l    2.59738e-07 w 1.57945e-07 Mult 1  }
{  Vds 1.00094 Vgs 0.697164 Vbs -0.0232105 l 6.17989e-07 w 5.46216e-06 Mult 1  }
{  Vds 1.00123 Vgs 0.630144 Vbs -0.0870398 l 1.45992e-05 w 5.43667e-07 Mult 1  }
{  Vds 1.00589 Vgs 0.936181 Vbs -0.131019 l 5.72239e-07 w    8.52431e-07 Mult 1  }
{  Vds 1.00595 Vgs 0.852332 Vbs -0.294508 l 5.93128e-07 w 1.10782e-06 Mult 1  }
{  Vds 1.00755 Vgs 0.876198 Vbs -0.0418099 l 4.80391e-08 w 3.87508e-07 Mult 1  }
{  Vds 1.00797 Vgs 0.918475 Vbs -0.070388 l 3.88819e-08 w 3.73569e-07 Mult 20     }
{  Vds 1.00853 Vgs 0.787198 Vbs -0.161045 l 3.49537e-07 w 3.48794e-06 Mult 50  }
{  Vds 1.00886 Vgs 0.866089 Vbs -0.101887 l 1.98918e-05 w 5.50843e-06 Mult 1  }
{  Vds 1.01095 Vgs 0.912707 Vbs -0.11325 l 1.05293e-05 w 6.08002e-06 Mult 1  }
{  Vds 1.01219 Vgs    0.860748 Vbs -0.255084 l 6.05521e-06 w 5.96146e-06 Mult 1  }
{  Vds 1.01255 Vgs 0.844578 Vbs -0.0843376 l 3.582e-06 w 7.9808e-06 Mult 1  }
{  Vds 1.01311 Vgs 0.749679 Vbs -0.100837 l 2.57509e-07 w 4.83977e-07 Mult 1  }
{  Vds 1.015 Vgs 0.95371 Vbs -0.198955 l    1.3681e-07 w 3.66014e-07 Mult 1  }
{  Vds 1.01531 Vgs 0.730291 Vbs -0.199103 l 1.96134e-05 w 6.4034e-06 Mult 1  }
{  Vds 1.01623 Vgs 0.6413 Vbs -0.0898026 l 6.53207e-08 w 5.74556e-07 Mult 4  }
{  Vds 1.01659 Vgs 0.791207 Vbs -0.0720871 l 1.959e-05 w 5.07673e-07    Mult 1  }
{  Vds 1.01727 Vgs 1.07962 Vbs -0.281937 l 6.48555e-06 w 2.00254e-07 Mult 1  }
{  Vds 1.01749 Vgs 0.913654 Vbs -0.0525347 l 6.24027e-07 w 2.96325e-07 Mult 1  }
{  Vds 1.02155 Vgs 0.620141 Vbs -0.00674282 l 1.80009e-05 w 1.51305e-07 Mult 1  }
{  Vds    1.02163 Vgs 0.960524 Vbs -0.217472 l 7.69328e-07 w 7.68241e-06 Mult 107  }
{  Vds 1.02351 Vgs 0.98087 Vbs -0.188945 l 1.83664e-05 w 3.11753e-06 Mult 1  }
{  Vds 1.02406 Vgs 0.759203 Vbs -0.15045 l 2.16551e-07 w 1.47143e-07 Mult 1  }
{  Vds 1.02412 Vgs 0.735644    Vbs -0.182831 l 7.98529e-08 w 2.23474e-07 Mult 1  }
{  Vds 1.02676 Vgs 0.674755 Vbs -0.271825 l 3.95617e-07 w 3.11592e-06 Mult 2  }
{  Vds 1.02713 Vgs 0.929965 Vbs -0.149129 l 5.32399e-07 w 2.52796e-07 Mult 1  }
{  Vds 1.02804 Vgs 1.08689 Vbs -0.122796 l    2.09078e-07 w 2.25433e-07 Mult 1  }
{  Vds 1.02906 Vgs 0.848579 Vbs -0.241953 l 6.01127e-08 w 4.79752e-07 Mult 1  }
{  Vds 1.02968 Vgs 0.723108 Vbs -0.0546468 l 1.32794e-05 w 4.02947e-07 Mult 1  }
{  Vds 1.03019 Vgs 0.815167 Vbs -0.201086 l 1.42284e-05 w    2.20367e-05 Mult 1  }
{  Vds 1.03063 Vgs 0.738971 Vbs -0.121182 l 7.26047e-07 w 7.12496e-06 Mult 52  }
{  Vds 1.03069 Vgs 0.670274 Vbs -0.058396 l 3.81911e-08 w 2.26623e-07 Mult 2  }
{  Vds 1.03308 Vgs 0.880539 Vbs -0.0103199 l 3.38895e-06 w 1.61168e-07 Mult 1     }
{  Vds 1.03418 Vgs 0.787267 Vbs -0.262707 l 3.0889e-07 w 1.61147e-06 Mult 1  }
{  Vds 1.03442 Vgs 0.843749 Vbs -0.120942 l 1.13265e-05 w 7.41072e-07 Mult 1  }
{  Vds 1.03451 Vgs 0.944292 Vbs -0.0105043 l 8.14897e-07 w 8.49562e-07 Mult 1  }
{  Vds 1.03561 Vgs    0.841155 Vbs -0.0626594 l 1.7058e-07 w 8.561e-07 Mult 2  }
{  Vds 1.03932 Vgs 0.743638 Vbs -0.0844939 l 1.90764e-05 w 2.56851e-07 Mult 1  }
{  Vds 1.03938 Vgs 0.710301 Vbs -0.211607 l 7.13869e-08 w 7.13686e-07 Mult 352  }
{  Vds 1.03948 Vgs 0.966291 Vbs    -0.169512 l 5.20399e-08 w 5.20248e-07 Mult 1186  }
{  Vds 1.04012 Vgs 0.627618 Vbs -0.115688 l 5.49875e-08 w 1.15089e-07 Mult 1  }
{  Vds 1.04161 Vgs 0.704092 Vbs -0.308909 l 1.73506e-07 w 1.72333e-06 Mult 100  }
{  Vds 1.04255 Vgs 1.06352 Vbs -0.215013 l    6.65351e-08 w 5.98546e-07 Mult 1  }
{  Vds 1.04415 Vgs 0.878313 Vbs -0.0714103 l 2.00109e-07 w 1.2785e-07 Mult 1  }
{  Vds 1.04444 Vgs 0.745939 Vbs -0.197082 l 1.13819e-07 w 2.84406e-07 Mult 1  }
{  Vds 1.04516 Vgs 0.924646 Vbs -0.217266 l 1.47838e-06 w    1.3662e-05 Mult 1  }
{  Vds 1.04784 Vgs 1.01342 Vbs -0.274444 l 1.34641e-06 w 3.22608e-07 Mult 1  }
{  Vds 1.04916 Vgs 1.0981 Vbs -0.0836687 l 3.73101e-08 w 3.66095e-07 Mult 14  }
{  Vds 1.04976 Vgs 0.736218 Vbs -0.274057 l 2.58736e-07 w 2.57093e-06 Mult 60  }
{  Vds 1.05036 Vgs 0.827339 Vbs -0.254137 l 4.89112e-08 w 2.57395e-07 Mult 2  }
{  Vds 1.05063 Vgs 0.885217 Vbs -0.0915136 l 1.65225e-05 w 2.17207e-07 Mult 1  }
{  Vds 1.05099 Vgs 0.816325 Vbs -0.181923 l 5.06346e-08 w 3.67653e-07 Mult 1  }
{  Vds 1.05121 Vgs    0.649759 Vbs -0.19777 l 5.00231e-06 w 8.45458e-06 Mult 1  }
{  Vds 1.0515 Vgs 0.897188 Vbs -0.21959 l 8.36223e-08 w 8.35827e-07 Mult 540  }
{  Vds 1.05157 Vgs 0.601732 Vbs -0.0768101 l 1.17086e-05 w 4.75255e-07 Mult 1  }
{  Vds 1.05398 Vgs 0.705476 Vbs    -0.156666 l 5.37683e-08 w 1.58916e-07 Mult 1  }
{  Vds 1.0555 Vgs 0.741514 Vbs -0.283174 l 1.54774e-05 w 7.04573e-07 Mult 1  }
{  Vds 1.0565 Vgs 1.06806 Vbs -0.0716576 l 1.58904e-07 w 1.52127e-06 Mult 5  }
{  Vds 1.05684 Vgs 0.707694 Vbs -0.0100652 l 2.2202e-07    w 1.41454e-07 Mult 1  }
{  Vds 1.0571 Vgs 0.633991 Vbs -0.19126 l 4.18774e-06 w 4.77585e-07 Mult 1  }
{  Vds 1.05725 Vgs 1.02988 Vbs -0.298896 l 1.98601e-07 w 4.36796e-07 Mult 1  }
{  Vds 1.05751 Vgs 0.959892 Vbs -0.137187 l 3.61772e-08 w 2.54452e-07 Mult 1  }
{  Vds 1.05888 Vgs 1.02187 Vbs -0.201622 l 5.92073e-06 w 5.33572e-05 Mult 10  }
{  Vds 1.06037 Vgs 1.02329 Vbs -0.142974 l 5.14794e-08 w 2.53071e-07 Mult 1  }
{  Vds 1.06073 Vgs 1.05891 Vbs -0.226687 l 5.34736e-08 w 2.76108e-07 Mult 2  }
{  Vds 1.06214 Vgs    0.724791 Vbs -0.235758 l 8.34781e-08 w 6.07329e-07 Mult 1  }
{  Vds 1.06477 Vgs 0.976738 Vbs -0.218864 l 5.35996e-08 w 4.94739e-07 Mult 5  }
{  Vds 1.06516 Vgs 0.964563 Vbs -0.13982 l 3.68037e-06 w 3.5943e-05 Mult 25  }
{  Vds 1.06619 Vgs 0.934428 Vbs -0.152979    l 6.80471e-08 w 2.81531e-07 Mult 1  }
{  Vds 1.06771 Vgs 0.90546 Vbs -0.244594 l 1.32744e-07 w 1.32651e-06 Mult 676  }
{  Vds 1.06841 Vgs 0.699036 Vbs -0.32498 l 5.45314e-07 w 3.36312e-07 Mult 1  }
{  Vds 1.0685 Vgs 0.64664 Vbs -0.250389 l 1.61738e-07 w    4.35704e-07 Mult 1  }
{  Vds 1.06918 Vgs 0.679875 Vbs -0.305198 l 1.04175e-05 w 5.56543e-07 Mult 1  }
{  Vds 1.06931 Vgs 0.79071 Vbs -0.169083 l 4.51947e-08 w 4.33471e-07 Mult 1  }
{  Vds 1.07082 Vgs 0.742912 Vbs -0.273951 l 4.82031e-06 w 1.55694e-07 Mult 1  }
{  Vds 1.07226 Vgs 0.903133 Vbs -0.165088 l 4.68786e-08 w 4.50518e-07 Mult 6  }
{  Vds 1.07536 Vgs 0.965108 Vbs -0.238774 l 6.13581e-08 w 3.13432e-07 Mult 2  }
{  Vds 1.07544 Vgs 0.81282 Vbs -0.241694 l 1.02562e-07 w 4.44379e-07 Mult 1  }
{  Vds 1.07689 Vgs    0.693925 Vbs -0.0608879 l 3.95732e-07 w 8.88334e-07 Mult 1  }
{  Vds 1.07804 Vgs 0.977105 Vbs -0.32798 l 4.44462e-08 w 4.25951e-07 Mult 18  }
{  Vds 1.08113 Vgs 1.02685 Vbs -0.0533223 l 5.07728e-08 w 1.75036e-07 Mult 1  }
{  Vds 1.08426 Vgs 0.603225 Vbs    -0.139173 l 1.36093e-05 w 5.29234e-07 Mult 1  }
{  Vds 1.08467 Vgs 0.943895 Vbs -0.224893 l 5.7275e-07 w 4.2608e-06 Mult 2  }
{  Vds 1.08809 Vgs 0.903662 Vbs -0.0951123 l 1.94079e-07 w 3.85792e-07 Mult 1  }
{  Vds 1.08833 Vgs 0.932614 Vbs -0.161795 l    7.75604e-08 w 1.79718e-07 Mult 1  }
{  Vds 1.08864 Vgs 0.751059 Vbs -0.225057 l 5.40068e-07 w 5.36698e-06 Mult 54  }
{  Vds 1.08944 Vgs 0.614212 Vbs -0.241696 l 4.05045e-06 w 8.02473e-06 Mult 1  }
{  Vds 1.09103 Vgs 0.781442 Vbs -0.00239638 l 1.03312e-07 w    9.22588e-07 Mult 9  }
{  Vds 1.0926 Vgs 0.74361 Vbs -0.101442 l 1.95388e-05 w 0.000168357 Mult 4  }
{  Vds 1.09308 Vgs 0.809063 Vbs -0.147816 l 4.58269e-08 w 3.3726e-07 Mult 1  }
{  Vds 1.09768 Vgs 0.645499 Vbs -0.135672 l 3.82664e-08 w 1.81843e-07 Mult 1 }
}
set ref {401.4E-6 48.76E-6 2.507E-6 40.59E-6 36.65E-6 19.38E-6 132.3E-6 18.73E-3 303.5E-6 59.18E-6 22.32E-3 11.72E-6 228.9E-6 254.5E-6 70.57E-6 353.5E-6 1.963E-3 3.734E-6 20.27E-6 1.783E-6 38.14E-6 26.95E-6 74.54E-6 90.40E-6 18.39E-3 98.15E-3 125.0E-6 15.12E-6
64.39E-6 601.1E-9 127.0E-6 224.5E-6 209.2E-6 31.37E-6 16.49E-6 1.563E-3 596.1E-9 79.07E-6 26.65E-6 2.933E-3 100.5E-6 6.616E-6 1.859E-3 48.48E-6 309.2E-6 32.60E-3 14.79E-6 1.378E-3 149.2E-6 1.158E-3 207.2E-6 1.720E-3 30.42E-6 192.6E-6 5.355E-6 879.7E-9 493.5E-6
2.254E-3 4.487E-3 307.4E-6 2.076E-6 53.28E-3 544.8E-6 6.532E-3 276.1E-3 11.50E-6 79.66E-6 115.4E-3 107.4E-6 58.25E-6 59.16E-6 103.9E-3 122.4E-3 2.672E-6 41.71E-6 58.18E-6 48.09E-6 22.92E-6 9.182E-3 4.786E-6 139.5E-6 12.66E-6 254.8E-6 17.18E-6 41.36E-6 15.95E-3
209.3E-6 48.56E-3 16.83E-6 3.121E-3 47.19E-6 29.00E-6 365.5E-9 308.0E-6 238.7E-6 7.356E-6 5.937E-6 46.61E-6 24.29E-6 72.43E-6 20.88E-3 798.3E-6 649.2E-9 22.14E-6 185.0E-3 3.290E-6 120.4E-6 4.968E-6 20.33E-6 626.2E-6 226.4E-3 44.75E-3 79.66E-3 2.480E-3 25.93E-3
31.40E-3 719.6E-9 49.57E-3 1.391E-6 229.3E-6 14.83E-6 2.549E-3 69.58E-6 51.41E-3 51.83E-3 716.6E-6 19.40E-3 18.75E-6 82.77E-3 56.61E-6 524.7E-6 28.75E-6 412.4E-6 7.338E-6 56.53E-6 51.95E-6 2.226E-3 277.1E-6 1.936E-3 179.8E-6 2.409E-6 190.7E-3 72.69E-6 3.048E-6
34.51E-6 68.62E-6 965.6E-6 2.162E-3 162.4E-6 197.5E-6 1.735E-3 32.46E-6 47.94E-6 20.44E-6 15.73E-6 92.58E-6 18.89E-6 49.59E-6 2.488E-6 34.59E-6 99.54E-6 699.9E-9 672.7E-6 45.20E-6 9.322E-6 2.439E-3 13.81E-6 847.3E-6 1.508E-3 81.53E-3 92.26E-6 3.924E-6 2.839E-3
3.876E-6 62.31E-3 37.52E-6 130.5E-6 134.8E-6 838.1E-6 19.29E-3 40.81E-6 1.079E-3 63.30E-6 51.92E-6 93.77E-3 40.18E-6 49.20E-6 237.1E-6 34.60E-6 99.68E-6 201.9E-6 6.916E-3 152.4E-6 69.08E-3 126.9E-6 186.4E-6 466.4E-6 15.91E-6 40.75E-6 3.574E-6 44.82E-6 566.4E-6
9.079E-6 183.0E-6 6.235E-6 361.2E-9 12.47E-6 58.97E-3 22.18E-3 701.3E-6 49.22E-3 19.41E-6 202.4E-6 1.983E-6 38.31E-6 208.7E-6 2.078E-6 45.92E-6 83.50E-6 26.93E-6 23.89E-6 11.49E-3 105.3E-6 274.5E-3 147.6E-3 1.604E-3 27.69E-6 194.2E-6 49.89E-6 174.5E-6 1.318E-3
32.95E-6 122.3E-6 1.224E-6 57.63E-3 304.3E-6 207.3E-3 1.139E-3 133.7E-6 125.3E-6 59.17E-6 2.662E-6 3.172E-6 3.623E-6 271.2E-6 1.260E-6 12.42E-6 1.668E-3 32.47E-6 54.09E-6 28.07E-6 81.72E-3 43.14E-6 1.305E-3 103.3E-6 40.87E-6 21.17E-6 184.2E-6 54.64E-6 9.419E-6
334.6E-3 294.8E-6 79.83E-3 458.8E-6 16.65E-6 113.2E-6 24.51E-6 4.763E-3 55.03E-6 3.071E-6 693.4E-9 206.7E-6 27.43E-6 1.546E-6 92.43E-6 2.473E-3 28.20E-6 40.85E-6 4.398E-6 1.018E-3 1.511E-6 38.46E-3 151.0E-6 36.57E-3 197.6E-6 79.19E-6 113.0E-6 3.630E-6 54.73E-6
139.4E-6 272.3E-6 49.67E-3 913.7E-6 507.7E-9 147.4E-6 101.1E-6 2.469E-3 11.10E-3 36.19E-3 10.79E-6 52.55E-6 73.91E-6 12.46E-3 27.01E-6 57.72E-6 6.581E-6 326.4E-6 3.381E-3 43.64E-6 33.42E-6 132.5E-6 626.4E-9 76.26E-6 76.11E-6 102.5E-6 2.716E-3 12.22E-3 12.64E-6
30.85E-6 46.19E-6 88.76E-6 39.65E-6 103.8E-6 8.894E-6 148.4E-6 981.9E-9 3.477E-6 24.71E-6 182.9E-9 59.59E-3 11.78E-6 17.82E-6 34.40E-6 231.8E-6 26.79E-6 72.97E-6 123.4E-6 881.4E-9 60.38E-6 10.95E-3 50.49E-6 2.958E-6 138.1E-6 3.001E-6 55.01E-6 249.9E-6 487.9E-9
30.76E-3 229.9E-3 9.779E-6 14.20E-3 276.0E-6 26.39E-6 40.70E-6 487.9E-6 20.07E-6 3.106E-3 11.40E-3 137.8E-6 830.0E-9 84.20E-6 29.24E-6 123.0E-3 587.3E-9 22.27E-6 1.508E-6 2.336E-3 12.12E-6 2.099E-6 128.9E-6 118.8E-6 6.759E-3 114.2E-6 275.6E-6 85.04E-6 970.2E-6
14.92E-3 93.59E-6 205.7E-3 14.41E-6 29.47E-6 1.349E-6 89.99E-6 1.368E-6 872.4E-6 241.4E-6 91.09E-6 35.11E-6 3.536E-3 80.88E-6 580.4E-9 770.3E-6 75.19E-6 62.22E-6 12.60E-3 28.37E-6 1.117E-3 939.8E-6 76.94E-6 20.21E-6}
